subject,base,trial,sex,style,modality,level,age_years,height_cm,mass_kg,bmi_kg_m2,practice_years,grade,dominant_guard,metric,value,window,family,joint,axis,stat,unit
ID008,ZEN,3,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.1901388979878469,post_strike,joint,pelvis_world,flx,rom,deg
ID008,ZEN,4,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.3772796971909758,post_strike,joint,pelvis_world,flx,rom,deg
ID008,ZEN,5,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.6188709866428512,post_strike,joint,pelvis_world,flx,rom,deg
ID008,KOK,1,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.2569867959792893,post_strike,joint,pelvis_world,flx,rom,deg
ID008,KOK,2,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,post_pelvis_world_flx_rom_deg,2.6450928845188906,post_strike,joint,pelvis_world,flx,rom,deg
ID008,KOK,3,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.698436049610642,post_strike,joint,pelvis_world,flx,rom,deg
ID008,KOK,4,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,post_pelvis_world_flx_rom_deg,3.98755124535218,post_strike,joint,pelvis_world,flx,rom,deg
ID008,KOK,5,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.3200539275374084,post_strike,joint,pelvis_world,flx,rom,deg
ID008,KIB,1,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.7116672349045388,post_strike,joint,pelvis_world,flx,rom,deg
ID008,KIB,2,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.945492838616616,post_strike,joint,pelvis_world,flx,rom,deg
ID008,KIB,3,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.967364084202245,post_strike,joint,pelvis_world,flx,rom,deg
ID008,KIB,4,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,post_pelvis_world_flx_rom_deg,3.036004989343567,post_strike,joint,pelvis_world,flx,rom,deg
ID008,KIB,5,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.7463209908835324,post_strike,joint,pelvis_world,flx,rom,deg
ID009,ZEN,1,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.0506069495933117,post_strike,joint,pelvis_world,flx,rom,deg
ID009,ZEN,2,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.38739896624504,post_strike,joint,pelvis_world,flx,rom,deg
ID009,ZEN,3,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.2450720245876534,post_strike,joint,pelvis_world,flx,rom,deg
ID009,ZEN,4,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,post_pelvis_world_flx_rom_deg,2.348462276022877,post_strike,joint,pelvis_world,flx,rom,deg
ID009,ZEN,5,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,post_pelvis_world_flx_rom_deg,2.460902497810491,post_strike,joint,pelvis_world,flx,rom,deg
ID009,KOK,1,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.246988488927201,post_strike,joint,pelvis_world,flx,rom,deg
ID009,KOK,2,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,post_pelvis_world_flx_rom_deg,2.081219085337626,post_strike,joint,pelvis_world,flx,rom,deg
ID009,KOK,3,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,post_pelvis_world_flx_rom_deg,2.2436553018687846,post_strike,joint,pelvis_world,flx,rom,deg
ID009,KOK,4,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.3309088920406251,post_strike,joint,pelvis_world,flx,rom,deg
ID009,KOK,5,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,post_pelvis_world_flx_rom_deg,2.5466215170253825,post_strike,joint,pelvis_world,flx,rom,deg
ID009,KIB,1,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.0280747339714225,post_strike,joint,pelvis_world,flx,rom,deg
ID009,KIB,2,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.171296183710524,post_strike,joint,pelvis_world,flx,rom,deg
ID009,KIB,3,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.1240779970950996,post_strike,joint,pelvis_world,flx,rom,deg
ID009,KIB,4,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,post_pelvis_world_flx_rom_deg,0.9080221262129128,post_strike,joint,pelvis_world,flx,rom,deg
ID009,KIB,5,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,post_pelvis_world_flx_rom_deg,0.7923864089654558,post_strike,joint,pelvis_world,flx,rom,deg
ID010,ZEN,1,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.190454704854643,post_strike,joint,pelvis_world,flx,rom,deg
ID010,ZEN,2,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.2259925634865194,post_strike,joint,pelvis_world,flx,rom,deg
ID010,ZEN,3,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.1707503411642728,post_strike,joint,pelvis_world,flx,rom,deg
ID010,ZEN,4,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.4852660104657494,post_strike,joint,pelvis_world,flx,rom,deg
ID010,ZEN,5,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.0480920299760257,post_strike,joint,pelvis_world,flx,rom,deg
ID010,KOK,1,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.9028816115474496,post_strike,joint,pelvis_world,flx,rom,deg
ID010,KOK,2,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.3961938977473665,post_strike,joint,pelvis_world,flx,rom,deg
ID010,KOK,3,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,post_pelvis_world_flx_rom_deg,2.1641125451395453,post_strike,joint,pelvis_world,flx,rom,deg
ID010,KOK,4,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,post_pelvis_world_flx_rom_deg,2.342782286337645,post_strike,joint,pelvis_world,flx,rom,deg
ID010,KOK,5,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,post_pelvis_world_flx_rom_deg,3.578798449456251,post_strike,joint,pelvis_world,flx,rom,deg
ID010,KIB,1,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.2717834390883098,post_strike,joint,pelvis_world,flx,rom,deg
ID010,KIB,2,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.5614384894863915,post_strike,joint,pelvis_world,flx,rom,deg
ID010,KIB,3,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.256422474852016,post_strike,joint,pelvis_world,flx,rom,deg
ID010,KIB,4,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.3427834759793171,post_strike,joint,pelvis_world,flx,rom,deg
ID010,KIB,5,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.24429527352207,post_strike,joint,pelvis_world,flx,rom,deg
ID011,ZEN,1,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,post_pelvis_world_flx_rom_deg,2.1100455112159437,post_strike,joint,pelvis_world,flx,rom,deg
ID011,ZEN,2,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.1999688586800437,post_strike,joint,pelvis_world,flx,rom,deg
ID011,ZEN,3,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.9272812226738791,post_strike,joint,pelvis_world,flx,rom,deg
ID011,ZEN,4,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.3904190290672342,post_strike,joint,pelvis_world,flx,rom,deg
ID011,ZEN,5,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.0989244959262192,post_strike,joint,pelvis_world,flx,rom,deg
ID011,KOK,1,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.51129945207758,post_strike,joint,pelvis_world,flx,rom,deg
ID011,KOK,2,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.8572164358700112,post_strike,joint,pelvis_world,flx,rom,deg
ID011,KOK,3,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,post_pelvis_world_flx_rom_deg,5.163082594597224,post_strike,joint,pelvis_world,flx,rom,deg
ID011,KOK,4,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,post_pelvis_world_flx_rom_deg,2.0447426076430446,post_strike,joint,pelvis_world,flx,rom,deg
ID011,KOK,5,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,post_pelvis_world_flx_rom_deg,2.599649174155807,post_strike,joint,pelvis_world,flx,rom,deg
ID011,KIB,1,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.018067064389072,post_strike,joint,pelvis_world,flx,rom,deg
ID011,KIB,2,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.4136894595423115,post_strike,joint,pelvis_world,flx,rom,deg
ID011,KIB,3,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,post_pelvis_world_flx_rom_deg,0.8158641813965772,post_strike,joint,pelvis_world,flx,rom,deg
ID011,KIB,4,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.1286584790086351,post_strike,joint,pelvis_world,flx,rom,deg
ID011,KIB,5,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.2754874410909025,post_strike,joint,pelvis_world,flx,rom,deg
ID012,ZEN,1,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,post_pelvis_world_flx_rom_deg,0.967671558551034,post_strike,joint,pelvis_world,flx,rom,deg
ID012,ZEN,2,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,post_pelvis_world_flx_rom_deg,0.880688847858548,post_strike,joint,pelvis_world,flx,rom,deg
ID012,ZEN,3,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,post_pelvis_world_flx_rom_deg,0.969176719040715,post_strike,joint,pelvis_world,flx,rom,deg
ID012,ZEN,4,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,post_pelvis_world_flx_rom_deg,1.0277427216078625,post_strike,joint,pelvis_world,flx,rom,deg
ID012,ZEN,5,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,post_pelvis_world_flx_rom_deg,1.0985665579997073,post_strike,joint,pelvis_world,flx,rom,deg
ID012,KOK,1,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,post_pelvis_world_flx_rom_deg,1.3816624818826604,post_strike,joint,pelvis_world,flx,rom,deg
ID012,KOK,2,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,post_pelvis_world_flx_rom_deg,1.7477647699009644,post_strike,joint,pelvis_world,flx,rom,deg
ID012,KOK,3,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,post_pelvis_world_flx_rom_deg,1.688650689961829,post_strike,joint,pelvis_world,flx,rom,deg
ID012,KOK,4,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,post_pelvis_world_flx_rom_deg,2.332907060856428,post_strike,joint,pelvis_world,flx,rom,deg
ID012,KOK,5,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,post_pelvis_world_flx_rom_deg,1.5468799957709471,post_strike,joint,pelvis_world,flx,rom,deg
ID012,KIB,1,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,post_pelvis_world_flx_rom_deg,1.325438548718168,post_strike,joint,pelvis_world,flx,rom,deg
ID012,KIB,2,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,post_pelvis_world_flx_rom_deg,0.7881361012633192,post_strike,joint,pelvis_world,flx,rom,deg
ID012,KIB,3,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,post_pelvis_world_flx_rom_deg,0.9148886234023904,post_strike,joint,pelvis_world,flx,rom,deg
ID012,KIB,4,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,post_pelvis_world_flx_rom_deg,0.9563357322119116,post_strike,joint,pelvis_world,flx,rom,deg
ID012,KIB,5,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,post_pelvis_world_flx_rom_deg,1.327150219935632,post_strike,joint,pelvis_world,flx,rom,deg
ID013,ZEN,1,F,Shotokan,,,45,160.0,61.7,24.1,1,Branca,Left,post_pelvis_world_flx_rom_deg,2.3353510781884537,post_strike,joint,pelvis_world,flx,rom,deg
ID013,ZEN,2,F,Shotokan,,,45,160.0,61.7,24.1,1,Branca,Left,post_pelvis_world_flx_rom_deg,1.8264159084833853,post_strike,joint,pelvis_world,flx,rom,deg
ID013,ZEN,3,F,Shotokan,,,45,160.0,61.7,24.1,1,Branca,Left,post_pelvis_world_flx_rom_deg,1.4307252356801206,post_strike,joint,pelvis_world,flx,rom,deg
ID013,ZEN,4,F,Shotokan,,,45,160.0,61.7,24.1,1,Branca,Left,post_pelvis_world_flx_rom_deg,1.3361802826808988,post_strike,joint,pelvis_world,flx,rom,deg
ID013,ZEN,5,F,Shotokan,,,45,160.0,61.7,24.1,1,Branca,Left,post_pelvis_world_flx_rom_deg,1.7310678407940392,post_strike,joint,pelvis_world,flx,rom,deg
ID013,KOK,1,F,Shotokan,,,45,160.0,61.7,24.1,1,Branca,Left,post_pelvis_world_flx_rom_deg,1.7150978432814048,post_strike,joint,pelvis_world,flx,rom,deg
ID013,KOK,2,F,Shotokan,,,45,160.0,61.7,24.1,1,Branca,Left,post_pelvis_world_flx_rom_deg,1.2008378046338262,post_strike,joint,pelvis_world,flx,rom,deg
ID013,KOK,3,F,Shotokan,,,45,160.0,61.7,24.1,1,Branca,Left,post_pelvis_world_flx_rom_deg,1.098118646492008,post_strike,joint,pelvis_world,flx,rom,deg
ID013,KOK,4,F,Shotokan,,,45,160.0,61.7,24.1,1,Branca,Left,post_pelvis_world_flx_rom_deg,0.8403607546057357,post_strike,joint,pelvis_world,flx,rom,deg
ID013,KOK,5,F,Shotokan,,,45,160.0,61.7,24.1,1,Branca,Left,post_pelvis_world_flx_rom_deg,0.950151126476248,post_strike,joint,pelvis_world,flx,rom,deg
ID013,KIB,1,F,Shotokan,,,45,160.0,61.7,24.1,1,Branca,Left,post_pelvis_world_flx_rom_deg,1.4707631254451885,post_strike,joint,pelvis_world,flx,rom,deg
ID013,KIB,2,F,Shotokan,,,45,160.0,61.7,24.1,1,Branca,Left,post_pelvis_world_flx_rom_deg,1.3104827464452455,post_strike,joint,pelvis_world,flx,rom,deg
ID013,KIB,3,F,Shotokan,,,45,160.0,61.7,24.1,1,Branca,Left,post_pelvis_world_flx_rom_deg,2.249519432005002,post_strike,joint,pelvis_world,flx,rom,deg
ID013,KIB,4,F,Shotokan,,,45,160.0,61.7,24.1,1,Branca,Left,post_pelvis_world_flx_rom_deg,1.3121304321555272,post_strike,joint,pelvis_world,flx,rom,deg
ID013,KIB,5,F,Shotokan,,,45,160.0,61.7,24.1,1,Branca,Left,post_pelvis_world_flx_rom_deg,1.1762502085748991,post_strike,joint,pelvis_world,flx,rom,deg
ID014,ZEN,1,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,post_pelvis_world_flx_rom_deg,0.9204515201379744,post_strike,joint,pelvis_world,flx,rom,deg
ID014,ZEN,2,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.2870766442611128,post_strike,joint,pelvis_world,flx,rom,deg
ID014,ZEN,3,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,post_pelvis_world_flx_rom_deg,0.97164103984022,post_strike,joint,pelvis_world,flx,rom,deg
ID014,ZEN,4,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,post_pelvis_world_flx_rom_deg,0.9455926561199544,post_strike,joint,pelvis_world,flx,rom,deg
ID014,ZEN,5,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.7914263631612135,post_strike,joint,pelvis_world,flx,rom,deg
ID014,KOK,1,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.614561550177327,post_strike,joint,pelvis_world,flx,rom,deg
ID014,KOK,2,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.1463516519998875,post_strike,joint,pelvis_world,flx,rom,deg
ID014,KOK,3,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.3845119211954255,post_strike,joint,pelvis_world,flx,rom,deg
ID014,KOK,4,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,post_pelvis_world_flx_rom_deg,0.991978383608016,post_strike,joint,pelvis_world,flx,rom,deg
ID014,KOK,5,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,post_pelvis_world_flx_rom_deg,1.616527015397346,post_strike,joint,pelvis_world,flx,rom,deg
ID014,KIB,1,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,post_pelvis_world_flx_rom_deg,2.4057832175471674,post_strike,joint,pelvis_world,flx,rom,deg
ID014,KIB,2,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,post_pelvis_world_flx_rom_deg,3.131761334678913,post_strike,joint,pelvis_world,flx,rom,deg
ID014,KIB,3,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,post_pelvis_world_flx_rom_deg,2.4877386060247773,post_strike,joint,pelvis_world,flx,rom,deg
ID014,KIB,4,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,post_pelvis_world_flx_rom_deg,2.9595961819911025,post_strike,joint,pelvis_world,flx,rom,deg
ID014,KIB,5,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,post_pelvis_world_flx_rom_deg,2.515698749089097,post_strike,joint,pelvis_world,flx,rom,deg
ID003,ZEN,1,M,Goju-Ryu,Kata,International,22,158.5,69.2,27.7,17,3 Dan,Left,post_pelvis_world_abd_mean_deg,-14.6293613864214,post_strike,joint,pelvis_world,abd,mean,deg
ID003,ZEN,2,M,Goju-Ryu,Kata,International,22,158.5,69.2,27.7,17,3 Dan,Left,post_pelvis_world_abd_mean_deg,-14.9569353974343,post_strike,joint,pelvis_world,abd,mean,deg
ID003,ZEN,3,M,Goju-Ryu,Kata,International,22,158.5,69.2,27.7,17,3 Dan,Left,post_pelvis_world_abd_mean_deg,-14.658527693068775,post_strike,joint,pelvis_world,abd,mean,deg
ID003,ZEN,4,M,Goju-Ryu,Kata,International,22,158.5,69.2,27.7,17,3 Dan,Left,post_pelvis_world_abd_mean_deg,-14.643995332163884,post_strike,joint,pelvis_world,abd,mean,deg
ID003,ZEN,5,M,Goju-Ryu,Kata,International,22,158.5,69.2,27.7,17,3 Dan,Left,post_pelvis_world_abd_mean_deg,-14.401064727635676,post_strike,joint,pelvis_world,abd,mean,deg
ID003,KOK,1,M,Goju-Ryu,Kata,International,22,158.5,69.2,27.7,17,3 Dan,Left,post_pelvis_world_abd_mean_deg,-8.558579484493011,post_strike,joint,pelvis_world,abd,mean,deg
ID003,KOK,2,M,Goju-Ryu,Kata,International,22,158.5,69.2,27.7,17,3 Dan,Left,post_pelvis_world_abd_mean_deg,-8.10214462667318,post_strike,joint,pelvis_world,abd,mean,deg
ID003,KOK,3,M,Goju-Ryu,Kata,International,22,158.5,69.2,27.7,17,3 Dan,Left,post_pelvis_world_abd_mean_deg,-8.010304505397585,post_strike,joint,pelvis_world,abd,mean,deg
ID003,KOK,4,M,Goju-Ryu,Kata,International,22,158.5,69.2,27.7,17,3 Dan,Left,post_pelvis_world_abd_mean_deg,-9.409125534123286,post_strike,joint,pelvis_world,abd,mean,deg
ID003,KOK,5,M,Goju-Ryu,Kata,International,22,158.5,69.2,27.7,17,3 Dan,Left,post_pelvis_world_abd_mean_deg,-7.217904424154529,post_strike,joint,pelvis_world,abd,mean,deg
ID003,KIB,1,M,Goju-Ryu,Kata,International,22,158.5,69.2,27.7,17,3 Dan,Left,post_pelvis_world_abd_mean_deg,-11.934610414499176,post_strike,joint,pelvis_world,abd,mean,deg
ID003,KIB,2,M,Goju-Ryu,Kata,International,22,158.5,69.2,27.7,17,3 Dan,Left,post_pelvis_world_abd_mean_deg,-11.597823794625397,post_strike,joint,pelvis_world,abd,mean,deg
ID003,KIB,3,M,Goju-Ryu,Kata,International,22,158.5,69.2,27.7,17,3 Dan,Left,post_pelvis_world_abd_mean_deg,-11.625577722623762,post_strike,joint,pelvis_world,abd,mean,deg
ID003,KIB,4,M,Goju-Ryu,Kata,International,22,158.5,69.2,27.7,17,3 Dan,Left,post_pelvis_world_abd_mean_deg,-11.526409020491856,post_strike,joint,pelvis_world,abd,mean,deg
ID003,KIB,5,M,Goju-Ryu,Kata,International,22,158.5,69.2,27.7,17,3 Dan,Left,post_pelvis_world_abd_mean_deg,-10.082816892436522,post_strike,joint,pelvis_world,abd,mean,deg
ID004,ZEN,1,M,Wado-Ryu,Kumite,Regional,23,170.5,104.4,36.1,13,1 Dan,Left,post_pelvis_world_abd_mean_deg,-12.783312519691636,post_strike,joint,pelvis_world,abd,mean,deg
ID004,ZEN,2,M,Wado-Ryu,Kumite,Regional,23,170.5,104.4,36.1,13,1 Dan,Left,post_pelvis_world_abd_mean_deg,-13.191070222571197,post_strike,joint,pelvis_world,abd,mean,deg
ID004,ZEN,3,M,Wado-Ryu,Kumite,Regional,23,170.5,104.4,36.1,13,1 Dan,Left,post_pelvis_world_abd_mean_deg,-13.33962924255522,post_strike,joint,pelvis_world,abd,mean,deg
ID004,ZEN,4,M,Wado-Ryu,Kumite,Regional,23,170.5,104.4,36.1,13,1 Dan,Left,post_pelvis_world_abd_mean_deg,-14.2187957815944,post_strike,joint,pelvis_world,abd,mean,deg
ID004,ZEN,5,M,Wado-Ryu,Kumite,Regional,23,170.5,104.4,36.1,13,1 Dan,Left,post_pelvis_world_abd_mean_deg,-13.988234939930738,post_strike,joint,pelvis_world,abd,mean,deg
ID004,KOK,1,M,Wado-Ryu,Kumite,Regional,23,170.5,104.4,36.1,13,1 Dan,Left,post_pelvis_world_abd_mean_deg,-7.771449201718824,post_strike,joint,pelvis_world,abd,mean,deg
ID004,KOK,2,M,Wado-Ryu,Kumite,Regional,23,170.5,104.4,36.1,13,1 Dan,Left,post_pelvis_world_abd_mean_deg,-5.33083555567845,post_strike,joint,pelvis_world,abd,mean,deg
ID004,KOK,3,M,Wado-Ryu,Kumite,Regional,23,170.5,104.4,36.1,13,1 Dan,Left,post_pelvis_world_abd_mean_deg,-7.004978431687677,post_strike,joint,pelvis_world,abd,mean,deg
ID004,KOK,4,M,Wado-Ryu,Kumite,Regional,23,170.5,104.4,36.1,13,1 Dan,Left,post_pelvis_world_abd_mean_deg,-5.838629791515799,post_strike,joint,pelvis_world,abd,mean,deg
ID004,KOK,5,M,Wado-Ryu,Kumite,Regional,23,170.5,104.4,36.1,13,1 Dan,Left,post_pelvis_world_abd_mean_deg,-7.582280838511333,post_strike,joint,pelvis_world,abd,mean,deg
ID004,KIB,1,M,Wado-Ryu,Kumite,Regional,23,170.5,104.4,36.1,13,1 Dan,Left,post_pelvis_world_abd_mean_deg,-5.034032969585586,post_strike,joint,pelvis_world,abd,mean,deg
ID004,KIB,2,M,Wado-Ryu,Kumite,Regional,23,170.5,104.4,36.1,13,1 Dan,Left,post_pelvis_world_abd_mean_deg,-5.330722020955347,post_strike,joint,pelvis_world,abd,mean,deg
ID004,KIB,3,M,Wado-Ryu,Kumite,Regional,23,170.5,104.4,36.1,13,1 Dan,Left,post_pelvis_world_abd_mean_deg,-5.713429354240602,post_strike,joint,pelvis_world,abd,mean,deg
ID004,KIB,4,M,Wado-Ryu,Kumite,Regional,23,170.5,104.4,36.1,13,1 Dan,Left,post_pelvis_world_abd_mean_deg,-6.431045728255214,post_strike,joint,pelvis_world,abd,mean,deg
ID004,KIB,5,M,Wado-Ryu,Kumite,Regional,23,170.5,104.4,36.1,13,1 Dan,Left,post_pelvis_world_abd_mean_deg,-6.2453344008270015,post_strike,joint,pelvis_world,abd,mean,deg
ID005,ZEN,1,M,Shotokan,Kumite,International,21,167.5,70.9,25.4,13,1 Dan,Left,post_pelvis_world_abd_mean_deg,-12.91043093144171,post_strike,joint,pelvis_world,abd,mean,deg
ID005,ZEN,2,M,Shotokan,Kumite,International,21,167.5,70.9,25.4,13,1 Dan,Left,post_pelvis_world_abd_mean_deg,-10.930413451218383,post_strike,joint,pelvis_world,abd,mean,deg
ID005,ZEN,3,M,Shotokan,Kumite,International,21,167.5,70.9,25.4,13,1 Dan,Left,post_pelvis_world_abd_mean_deg,-11.88235159467174,post_strike,joint,pelvis_world,abd,mean,deg
ID005,ZEN,4,M,Shotokan,Kumite,International,21,167.5,70.9,25.4,13,1 Dan,Left,post_pelvis_world_abd_mean_deg,-13.260139712537288,post_strike,joint,pelvis_world,abd,mean,deg
